seq,coupon_spec_seq,user_seq,issued_at,used_at,expires_at
3902631,1,74602427,2025-07-08 04:12:14.495000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3902650,1,74602431,2025-07-08 04:12:28.156000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3902783,1,74602453,2025-07-08 04:13:30.058000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3903390,1,74602551,2025-07-08 04:17:09.116000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3903709,1,74602603,2025-07-08 04:19:33.378000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3903956,1,74602645,2025-07-08 04:21:29.029000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3904611,1,74602759,2025-07-08 04:25:33.842000 +00:00,2025-07-08 04:42:00.509000 +00:00,2025-07-15 14:59:59.000000 +00:00
3904960,1,74602819,2025-07-08 04:27:51.429000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3905723,1,74602943,2025-07-08 04:32:47.960000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3905766,1,74602951,2025-07-08 04:33:20.054000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3905809,1,74602959,2025-07-08 04:33:49.563000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3905864,1,74602969,2025-07-08 04:34:14.529000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3905941,1,74602983,2025-07-08 04:34:33.389000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3906736,1,73915067,2025-07-08 04:38:46.369000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3907253,1,74603199,2025-07-08 04:42:30.483000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3907374,1,74603219,2025-07-08 04:43:12.030000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3907663,1,74603267,2025-07-08 04:44:48.171000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3908576,1,74603421,2025-07-08 04:49:40.895000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3908823,1,74603463,2025-07-08 04:50:25.616000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3908986,1,74603489,2025-07-08 04:51:22.093000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3909257,1,74603535,2025-07-08 04:52:38.045000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3909624,1,74603593,2025-07-08 04:54:46.306000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3909745,1,74603613,2025-07-08 04:56:11.626000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3909806,1,74603625,2025-07-08 04:56:40.263000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3910239,1,74603701,2025-07-08 04:59:33.758000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3910642,1,74603773,2025-07-08 05:01:27.747000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3911159,1,74603861,2025-07-08 05:03:24.855000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3911286,1,74603883,2025-07-08 05:04:30.890000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3911599,1,74603933,2025-07-08 05:06:48.594000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3911618,1,74603937,2025-07-08 05:06:57.949000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3912069,1,74604013,2025-07-08 05:09:20.325000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3912250,1,74160177,2025-07-08 05:10:26.594000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3912515,1,74604089,2025-07-08 05:12:37.748000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3913614,1,74604267,2025-07-08 05:19:27.866000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3913699,1,74604281,2025-07-08 05:20:08.383000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3913778,1,74604295,2025-07-08 05:20:31.787000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3914145,1,74604363,2025-07-08 05:22:42.553000 +00:00,2025-07-08 05:26:27.641000 +00:00,2025-07-15 14:59:59.000000 +00:00
3914458,1,74078631,2025-07-08 05:25:08.893000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3914855,1,74604485,2025-07-08 05:28:07.807000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3915570,1,74604605,2025-07-08 05:31:33.947000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3915985,1,74604675,2025-07-08 05:33:34.758000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3916124,1,74604699,2025-07-08 05:34:03.099000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3917223,1,73687323,2025-07-08 05:40:53.124000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3917584,1,74604937,2025-07-08 05:42:51.909000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3917729,1,74604963,2025-07-08 05:44:06.584000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3918000,1,74605011,2025-07-08 05:45:25.464000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3918115,1,74605031,2025-07-08 05:45:48.816000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3918338,1,74605073,2025-07-08 05:47:09.833000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3918543,1,73933675,2025-07-08 05:48:42.363000 +00:00,2025-07-08 05:50:01.100000 +00:00,2025-07-15 14:59:59.000000 +00:00
3919090,1,74605207,2025-07-08 05:51:54.931000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3919295,1,74605243,2025-07-08 05:53:24.106000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3919596,1,74605295,2025-07-08 05:55:35.563000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3919777,1,74605329,2025-07-08 05:56:28.194000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3920006,1,74605367,2025-07-08 05:57:13.020000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3920025,1,74605371,2025-07-08 05:57:24.610000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3920146,1,74605393,2025-07-08 05:58:06.141000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3920147,1,74605395,2025-07-08 05:58:19.807000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3920292,1,73695819,2025-07-08 05:59:08.081000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3920419,1,74605439,2025-07-08 05:59:43.234000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3920594,1,74605471,2025-07-08 06:01:14.400000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3921375,1,74605597,2025-07-08 06:05:16.741000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3921430,1,74605607,2025-07-08 06:05:25.710000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3921461,1,74605611,2025-07-08 06:05:37.385000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3921792,1,74605665,2025-07-08 06:07:15.714000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3922021,1,74605707,2025-07-08 06:08:43.300000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3922160,1,74605731,2025-07-08 06:10:00.768000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3922329,1,74605759,2025-07-08 06:10:53.378000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3922360,1,74605765,2025-07-08 06:11:04.673000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3922925,1,74605857,2025-07-08 06:14:50.160000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3923040,1,74605877,2025-07-08 06:15:15.334000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3923197,1,74605903,2025-07-08 06:16:07.380000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3923306,1,74605923,2025-07-08 06:16:41.637000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3924087,1,74606057,2025-07-08 06:21:48.618000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3924112,1,74606061,2025-07-08 06:22:02.619000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3924221,1,74606081,2025-07-08 06:22:34.827000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3924258,1,74605971,2025-07-08 06:22:49.904000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3924373,1,74606103,2025-07-08 06:23:08.836000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3924392,1,74606107,2025-07-08 06:23:17.628000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3924543,1,74606131,2025-07-08 06:24:12.957000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3924934,1,74606193,2025-07-08 06:26:43.376000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3925007,1,73616725,2025-07-08 06:27:12.663000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3925104,1,74606223,2025-07-08 06:27:46.762000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3925201,1,74606241,2025-07-08 06:28:31.260000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3925364,1,74606271,2025-07-08 06:29:29.762000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3925395,1,74606277,2025-07-08 06:29:33.218000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3925798,1,74606347,2025-07-08 06:32:52.836000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3926129,1,74606405,2025-07-08 06:35:09.059000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3926155,1,74338109,2025-07-08 06:35:24.342000 +00:00,2025-07-08 07:38:25.004000 +00:00,2025-07-15 14:59:59.000000 +00:00
3926198,1,74606417,2025-07-08 06:35:51.446000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3926205,1,74606419,2025-07-08 06:35:56.753000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3926386,1,74606449,2025-07-08 06:37:21.071000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3926555,1,74606479,2025-07-08 06:38:57.763000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3926832,1,74606529,2025-07-08 06:41:17.704000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3927235,1,74606593,2025-07-08 06:43:06.317000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3927788,1,74606683,2025-07-08 06:46:07.736000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3928227,1,74606757,2025-07-08 06:48:53.508000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3928396,1,74606787,2025-07-08 06:50:09.136000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3928943,1,74606881,2025-07-08 06:53:08.399000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3929178,1,74606927,2025-07-08 06:54:42.655000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3929467,1,74606977,2025-07-08 06:56:38.926000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3929960,1,74607061,2025-07-08 06:58:26.550000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3930105,1,74607085,2025-07-08 06:59:21.738000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3930274,1,74607115,2025-07-08 07:00:19.365000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3930761,1,74607197,2025-07-08 07:02:57.336000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3930804,1,74607205,2025-07-08 07:03:17.236000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3931087,1,74607251,2025-07-08 07:04:26.536000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3931418,1,74607311,2025-07-08 07:06:27.503000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3931755,1,74607367,2025-07-08 07:08:26.416000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3931774,1,74607371,2025-07-08 07:08:34.335000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3932003,1,74607411,2025-07-08 07:09:43.207000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3932622,1,74607515,2025-07-08 07:13:16.078000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3932977,1,74607573,2025-07-08 07:14:32.648000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3933242,1,74607619,2025-07-08 07:15:26.505000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3934425,1,74607825,2025-07-08 07:20:47.410000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3934534,1,74607845,2025-07-08 07:21:26.412000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3935243,1,74607963,2025-07-08 07:26:24.516000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3935544,1,74608015,2025-07-08 07:28:19.705000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3935689,1,74608037,2025-07-08 07:29:15.374000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3935972,1,74608085,2025-07-08 07:31:04.698000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3936015,1,74608093,2025-07-08 07:31:14.094000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3936088,1,74608105,2025-07-08 07:31:36.586000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3936197,1,74608123,2025-07-08 07:32:13.288000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3936936,1,74608247,2025-07-08 07:35:35.578000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3937147,1,74608283,2025-07-08 07:36:36.084000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3937376,1,74220659,2025-07-08 07:37:43.946000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3937551,1,74608347,2025-07-08 07:39:00.777000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3937660,1,74608367,2025-07-08 07:39:52.717000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3937823,1,74608397,2025-07-08 07:40:57.852000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3938196,1,74608459,2025-07-08 07:43:06.299000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3938239,1,74608467,2025-07-08 07:43:30.354000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3938276,1,74608473,2025-07-08 07:43:38.996000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3938379,1,74608491,2025-07-08 07:44:07.015000 +00:00,2025-07-08 07:46:32.158000 +00:00,2025-07-15 14:59:59.000000 +00:00
3938566,1,74608527,2025-07-08 07:45:18.349000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3938645,1,74608541,2025-07-08 07:45:53.440000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3938664,1,74608545,2025-07-08 07:45:56.048000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3938959,1,74608593,2025-07-08 07:47:44.001000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3939380,1,74608669,2025-07-08 07:49:51.005000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3939423,1,74608677,2025-07-08 07:50:06.368000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3939676,1,74608721,2025-07-08 07:51:14.204000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3940115,1,74608799,2025-07-08 07:53:31.343000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3940224,1,74608815,2025-07-08 07:54:06.206000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3940351,1,74608837,2025-07-08 07:54:57.143000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3940718,1,74608895,2025-07-08 07:56:35.755000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3941007,1,74608945,2025-07-08 07:58:26.748000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3941146,1,74608969,2025-07-08 07:58:59.925000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3941183,1,74608977,2025-07-08 07:59:35.548000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3941208,1,74608981,2025-07-08 07:59:47.566000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3941503,1,74609031,2025-07-08 08:00:43.638000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3941672,1,74609059,2025-07-08 08:01:42.843000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3941925,1,74196323,2025-07-08 08:03:18.057000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3941926,1,74269797,2025-07-08 08:03:18.852000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3942143,1,74609141,2025-07-08 08:04:11.470000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3942300,1,74609167,2025-07-08 08:05:02.045000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3942808,1,74609249,2025-07-08 08:07:57.101000 +00:00,2025-07-08 08:10:17.229000 +00:00,2025-07-15 14:59:59.000000 +00:00
3942839,1,74609255,2025-07-08 08:08:02.922000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3942930,1,74609271,2025-07-08 08:08:36.318000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3943129,1,74609307,2025-07-08 08:09:54.675000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3943274,1,74609331,2025-07-08 08:11:18.997000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3943497,1,74229195,2025-07-08 08:13:01.498000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3943726,1,74609405,2025-07-08 08:14:17.033000 +00:00,2025-07-08 08:17:42.052000 +00:00,2025-07-15 14:59:59.000000 +00:00
3943955,1,74253985,2025-07-08 08:15:51.347000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3944568,1,74609541,2025-07-08 08:18:53.988000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3944623,1,74609551,2025-07-08 08:19:03.250000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3944678,1,74609561,2025-07-08 08:19:13.073000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3945033,1,74609619,2025-07-08 08:21:27.727000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3945262,1,74609657,2025-07-08 08:22:55.911000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3945395,1,74609681,2025-07-08 08:24:56.805000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3945492,1,74609697,2025-07-08 08:25:54.147000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3945559,1,74609709,2025-07-08 08:26:40.857000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3945758,1,74609743,2025-07-08 08:28:14.332000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3946005,1,74609783,2025-07-08 08:29:34.059000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3946553,1,74609877,2025-07-08 08:32:54.923000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3946866,1,74287141,2025-07-08 08:34:30.935000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3946933,1,74179479,2025-07-08 08:35:15.947000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3947066,1,74609959,2025-07-08 08:36:01.559000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3947073,1,74609961,2025-07-08 08:36:03.330000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3947176,1,74609979,2025-07-08 08:37:06.346000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3947183,1,74609981,2025-07-08 08:37:08.202000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3947448,1,74610025,2025-07-08 08:38:17.803000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3947587,1,74610045,2025-07-08 08:39:13.112000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3947816,1,74610081,2025-07-08 08:40:35.157000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3947907,1,74610097,2025-07-08 08:41:19.934000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3948202,1,74610149,2025-07-08 08:43:22.660000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3948557,1,73840429,2025-07-08 08:45:27.945000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3948966,1,74610273,2025-07-08 08:48:12.490000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3949039,1,74610287,2025-07-08 08:48:58.646000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3949334,1,74610339,2025-07-08 08:50:52.222000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3949395,1,74610353,2025-07-08 08:51:17.641000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3949870,1,73792307,2025-07-08 08:54:02.179000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3949961,1,74610449,2025-07-08 08:54:23.232000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3950028,1,74610461,2025-07-08 08:54:48.458000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3950263,1,74610501,2025-07-08 08:56:38.671000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3950504,1,74610541,2025-07-08 08:58:30.264000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3950787,1,74610587,2025-07-08 09:00:16.904000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3950794,1,74610589,2025-07-08 09:00:21.789000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3951167,1,74610655,2025-07-08 09:03:33.641000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3951270,1,74610673,2025-07-08 09:03:57.163000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3951295,1,74610679,2025-07-08 09:04:08.370000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3951296,1,74592641,2025-07-08 09:04:09.613000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3951477,1,74610711,2025-07-08 09:05:32.627000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3951496,1,74610715,2025-07-08 09:05:51.072000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3951605,1,74610733,2025-07-08 09:06:35.157000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3951803,1,74610767,2025-07-08 09:07:12.719000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3952170,1,74610827,2025-07-08 09:09:12.883000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3952548,1,74610893,2025-07-08 09:11:16.487000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3952651,1,74610911,2025-07-08 09:12:01.081000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3952700,1,74610921,2025-07-08 09:12:18.395000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3952713,1,74610925,2025-07-08 09:12:23.206000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3952864,1,74610949,2025-07-08 09:13:08.043000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3953021,1,74610977,2025-07-08 09:14:21.298000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3953094,1,74610989,2025-07-08 09:14:39.390000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3953185,1,74611005,2025-07-08 09:15:09.616000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3953264,1,74611019,2025-07-08 09:15:36.865000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3953487,1,74611059,2025-07-08 09:16:52.400000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3954052,1,74611151,2025-07-08 09:19:59.083000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3954317,1,74611193,2025-07-08 09:21:31.481000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3954672,1,74611253,2025-07-08 09:23:13.459000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3954703,1,74611259,2025-07-08 09:23:21.088000 +00:00,2025-07-08 09:26:20.490000 +00:00,2025-07-15 14:59:59.000000 +00:00
3954734,1,74611265,2025-07-08 09:23:40.630000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3955191,1,74011097,2025-07-08 09:26:02.544000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3955462,1,74611393,2025-07-08 09:27:57.027000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3955799,1,74611451,2025-07-08 09:29:41.256000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3955830,1,74611457,2025-07-08 09:29:48.672000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3956005,1,74611487,2025-07-08 09:30:44.080000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3956276,1,74611533,2025-07-08 09:32:19.484000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3956343,1,74611543,2025-07-08 09:32:45.486000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3956350,1,74611545,2025-07-08 09:32:51.397000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3956429,1,74611559,2025-07-08 09:33:30.675000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3957816,1,74611793,2025-07-08 09:40:05.434000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3958273,1,74611873,2025-07-08 09:41:55.465000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3958580,1,74611923,2025-07-08 09:43:13.730000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3958941,1,74611979,2025-07-08 09:44:25.524000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3959020,1,74611993,2025-07-08 09:44:43.534000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3959501,1,74612069,2025-07-08 09:47:09.084000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3959571,1,74612081,2025-07-08 09:47:35.900000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3959590,1,74612085,2025-07-08 09:47:40.420000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3960011,1,74612155,2025-07-08 09:49:52.468000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3960066,1,74294951,2025-07-08 09:50:17.104000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3960499,1,74612235,2025-07-08 09:52:34.398000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3960590,1,74612253,2025-07-08 09:53:26.112000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3960813,1,74612295,2025-07-08 09:54:27.604000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3960820,1,74612297,2025-07-08 09:54:33.089000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3960953,1,74612319,2025-07-08 09:55:24.052000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3960978,1,74612323,2025-07-08 09:55:36.441000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3961645,1,74612433,2025-07-08 09:58:28.811000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3962498,1,74612581,2025-07-08 10:03:02.245000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3962547,1,74612589,2025-07-08 10:03:22.067000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3963136,1,74612685,2025-07-08 10:06:15.504000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3963137,1,73948063,2025-07-08 10:06:16.556000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3963318,1,74119085,2025-07-08 10:07:52.626000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3963541,1,74612753,2025-07-08 10:09:21.257000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3964010,1,74612829,2025-07-08 10:11:44.813000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3964731,1,74612951,2025-07-08 10:17:12.816000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3964744,1,74612953,2025-07-08 10:17:16.856000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3964805,1,74612965,2025-07-08 10:17:42.246000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3964836,1,74612971,2025-07-08 10:17:58.037000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3964909,1,74612987,2025-07-08 10:18:21.317000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3964946,1,74612995,2025-07-08 10:18:35.784000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3965037,1,73630835,2025-07-08 10:19:06.875000 +00:00,,2025-07-15 14:59:59.000000 +00:00
3965140,1,74613027,2025-07-08 10:19:31.366000 +00:00,,2025-07-15 14:59:59.000000 +00:00
