스킬ID,스킬,Target Scope,Target Tags
26684,그 사람은 내 생각 할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
30974,"❤️그사람의 속마음, 진심, 하고픈 말 ❤️","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
30480,❤바로  지금 이 순간 그사람의 속마음🧡,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25336,[4인 할인] 2023년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
25749,우리는 어떤 인연일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
26610,짝사랑 잘 될까,LOVE_SINGLE,LOVE_NEW
25409,"이말을, 이 고백을 하고 싶었대요.",LOVE_SINGLE,LOVE_NEW
23120,나의 운명적 소울메이트,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
34596,[패키지] 연 매출 1억 온라인 창업 시작하기,"LOVE_SINGLE, LOVE_COUPLE",
23024,외로움 악순환에서 벗어나는 3가지 방법,"LOVE_SINGLE, LOVE_COUPLE",
33386,"👩‍❤️‍💋‍👨연애공략법: 그 사람 내 사람으로 만들기! 도와드립니다 ⭐️이 집중 공략법이면 그 사람은 내꺼💝(7카드,9000자) #재회#이별#커플#썸#짝사랑 모두 가능",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
33086,"💌선연락운: 그 사람의 연락이 올까? 💘 연락을 더 빨리 오게 하는 비법  (7카드,8500자)  #재회 #썸 #짝사랑#커플 모두",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
34869,2024년 몇 월에 애인 생길까?,ALL,NEW_YEAR
33318,"🤯잠수운: 당신만 모르는 그 사람 잠수한 이유, 연락해올까?
(7카드 8500자) #재회 #이별 #잠수 #연락운",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
28465,앞으로 그 사람은 어떻게 행동할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34834,"⚖️결정! 👩‍⚖️ 그 사람에게 다가갈까? 기다릴까? 🥹  그리고 관계흐름과 그 사람의 나에 대한 모든 마음까지💘 #커플 #썸 #짝사랑 #재회 모두 가능(7카드,8500자)",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
33549,"😄새로운연애운: 내 평생의 인연이 되어줄 그 사람😎 어떤 사람인 지,만나서 어떤 관계일 지,어떻게 만날지,만날 시기,내가 얻을 수 있는 것까지 알려드려요 👀(7카드8500자)",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW"
2288,{{시스템_지금몇월}}월의 운세,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
26338,[이미지] 👀사람들은 날 어떻게 볼까?,"LOVE_SINGLE, LOVE_COUPLE",
38893,"3개월연애운💖👩‍❤️‍💋‍👨 앞으로 내 연애 어떻게 될까? 그 사람의 속마음, 속마음, 사랑의크기,이후 관계운 #재회#이별#짝사랑 #커플 #썸 모두 가능(3카드 6000자)",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
30812,지금 날 좋아하는 사람은?#연애운,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
34939,"😈핵심 후폭풍운: 그 사람 나때문에 후폭풍 오고 힘들까? 나에 대한 현재 찐 감정,먼저 다가올지, 재회가능성까지 (3카드,5000자) #재회 #썸 #짝사랑#커플 모두",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
25838,상대방이 나에게 품고 있는 감정은?,"LOVE_SINGLE, LOVE_COUPLE",
26173,"그 사람이 받을 벌, 알고 싶으세요?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25852,솔로탈출 언제할까?#다음연애,LOVE_SINGLE,LOVE_NEW
37349,"🎇2024년 합격운, 취업운🎇#산신할머니",ALL,"CAREER, NEW_YEAR"
26894,너도 날 그리워 하냥!,"LOVE_SINGLE, LOVE_COUPLE",
28565,"그 사람도 날 생각할까? (feat. 연애, 이별)","LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_REUNION"
30549,그 사람이 나에게 보여 줄 행동은 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
30841,이번에 합격운 있을까?,"LOVE_SINGLE, LOVE_COUPLE",CAREER
36033,그 사람의 속마음을 알려줘!#짝사랑,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW"
25443,결혼 : 나의 미래 배우자는?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
31442,그 사람과 나는 사귈 수 있을까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
29360,"집시점으로 보는, 헤어진 사람 재회운 ❤️",LOVE_SINGLE,LOVE_REUNION
32498,사주에서 보이는 {{이름}}의 미래 배우자는?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
27975,그 사람은 나를 연애 상대로 바라볼까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25741,내가 생각하는 그 사람 현재 나를 어떻게 생각하고 있을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32371,그 사람의 속마음을 그대로 전해줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27190,도대체 그 사람은 무슨 생각일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26187,그 사람의 숨겨진 진심은? [심층 속마음],"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
52891,👇여기서만 할인👇 도화살로 보는 연애운 전성기,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
26274,"다음 연애 언제, 어디서 시작될까? | 유히로","LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
29554,"우린 결국 어떻게 될까? (feat. 연애, 썸, 이별)",LOVE_SINGLE,"LOVE_NEW, LOVE_REUNION"
26325,"[썸] 애매한 너, 지금 나 좋아하는 거 맞아?!",LOVE_SINGLE,LOVE_NEW
30973,그 사람과 나는 어떻게 될까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
57076,[특별할인] 2026년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
25780,나는 누구와 언제 결혼하게 될까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
26457,그 사람이 너를 좋아하는지 알아볼게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26410,그 사람이 너에게 하고 싶은 말을 전해줄게,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29490,"6개월연애운: 💘 내 옆자리를 채워줄 사람은 누구? ( 7카드, 6000자) #솔로 #싱글 #연애운 #재회운 #재회",LOVE_SINGLE,"LOVE_NEW, LOVE_REUNION"
33022,🎇총4000자: 나의 금전운과 취업운 완벽예측🎇#타로라포,ALL,"CAREER, WEALTH"
28187,[초반무료]3개월 안에 사랑이 올까요?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
29093,그 사람과의 관계는 어떻게 될까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
16783,"나의 럭키넘버,2024년 타로수비학 운세!",ALL,NEW_YEAR
31606,솔직히 나에 대한 그 사람의 진심은 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27806,궁금한 그 사람의 속마음,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32297,"[총4000자] 그사람이 원하는 것, 그리고 미래는? 💌 점성술과 타로카드로 미래를 열어봅니다. #속마음 #재회 #운명",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
2349,내가 살기 좋은 나라는?,"LOVE_SINGLE, LOVE_COUPLE",
26582,그 사람이 느끼는 감정을 알려줄까요?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
55393,[3인 할인] 2026년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
30152,나를 향한 그 사람의 속마음,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27725,2023년 하반기 운세 보고서_부적 5개,ALL,"NEW_YEAR, OVERALL"
26264,그 사람은 나를 좋아하고 있을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29357,"집시점으로 읽는, 재회운 ❤️",LOVE_SINGLE,LOVE_REUNION
30088,너는 나에게 얼마나 끌려?💞,"LOVE_SINGLE, LOVE_COUPLE",
27246,[초반무료]너와나의속사정💋속궁합,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26758,"이 사람, 믿어도 될까? 날 위해 할 노력","LOVE_SINGLE, LOVE_COUPLE",
30182,그 사람과 너는 앞으로 이렇게 될 거야!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26144,"우리, 재회할 수 있을까?",LOVE_SINGLE,LOVE_REUNION
34047,우리 사이의 변화: 그 사람이 할 행동은?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
23152,불안을 멈추는 3가지 방법,"LOVE_SINGLE, LOVE_COUPLE",LOVE_CRISIS
32993,진심판별타로:넌 나를 어떻게 생각해?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32459,나를 향한 그 사람의 진짜 마음은 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34778,그 사람에게서 연락이 올까?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
26768,나에게 맞는 일은 어떤 것일까? (적성과 진로),"LOVE_SINGLE, LOVE_COUPLE",
33486,그 사람과 나의 결말은 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32920,그 사람의 3가지 속마음 + 미래의 관계는?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2231,나와 잘 맞는 친구,"LOVE_SINGLE, LOVE_COUPLE",
30184,그 사람의 속마음은 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
28532,그 사람과 재회할 수 있을까? 재회 가능성과 시기는?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
2249,면접 잘 보는 방법 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",CAREER
37014,선택운🧸:앞으로 새로운 인연! 구페일까? 뉴페일까?🪽딱 정해드려요 (7카드 9999자),LOVE_SINGLE,LOVE_NEW
29488,삼각 관계속 그사람의 속마음은? #타로라포,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
30090,[연락운] 1주일 안에 그 사람에게 연락이 올까?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
25995,나는 사람들에게 어떻게 비춰질까?,"LOVE_SINGLE, LOVE_COUPLE",
26139,"전애인의 속마음, 염탐, 연락 외 5종 세트",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
28862,"헤어진 사람 속마음과, 한달내 보여줄 행동❤️",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
27906,그 사람과 결혼까지 갈 수 있을까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_MATCH"
33682,곧 하게 될 그 사람 행동 3가지,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29204,"그 사람의 진짜 속마음은? (feat. 연애, 썸, 이별)",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
38137,"결혼운👰‍♀️심화판💍 나의 결혼 상대 누굴까, 상대의 특징, 언제 만날까, 결혼 후 내가 얻는 것, 우리는 어떤 인연?등등
(9카드, 만칠천자)","LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
11307,소울넘버별 관계와 연애의 묘수!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26514,"연락운, 그사람에게 연락이 올까?",LOVE_SINGLE,LOVE_REUNION
26501,그 사람은 이제 어떻게 하고 싶을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33616,"16카드: 속마음과 미래, 연락, 속사정, 행동",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
28630,지금 나와의 미래를 기대하는 사람..❤️,"LOVE_SINGLE, LOVE_COUPLE",
25737,그 사람과 재회 할 수 있을까?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
30612,그 사람은 나에게 언제쯤 행동 변화가 있을까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
32990,"지금, 그 사람은 나에게 무슨 감정일까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27448,너도 내가 보고싶을까?,"LOVE_SINGLE, LOVE_COUPLE",
29693,"멀어진 그 사람, 한달안에 연락올까? ❤️",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
32723,그 사람이 너에게 어떻게 행동할지 말해줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
37381,💘😇그 사람 속마음: 나에게 말하지 않은 찐 마음은?(1카드 1200자) #짝사랑 #솔로 #싱글 #커플 #이별 #재회 모두 가능 💘😇,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
31834,그 사람이 너에게 숨기고 있는 속마음을 읽어줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25829,너 나 좋아하니?#속마음썸마음 완벽분석,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW"
28766,우리는 다시 만날 수 있을까요? #재회 #속마음,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
29356,"그림 오라클로 읽는, 헤어진 사람 속마음 ❤️",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
26012,그 사람의 진심과 우리의 미래,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26129,그 사람도 나를 좋아할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26378,그 사람은 너에게 이 감정을 느끼고 있어!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32492,그 사람과 당신의 연애 흐름을 알려줄게요!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29759,그 사람은 나와 어떻게 하고 싶을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25137,그 사람 내 SNS 염탐할까?👀,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27809,현재 나에게 강하게 들어온 인연은? ❤️,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
26268,지금 애타게 나의 연락을 기다리는 사람,LOVE_SINGLE,LOVE_REUNION
34383,"16카드 재회운 심층 풀이: 연락, 재회, 행동, 속마음",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
26291,올봄 나의 연애운은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
27712,지금 그 사람 속마음이 알고싶나?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2466,반려동물과 나의 전생 관계,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26484,그 사람의 속마음을 너에게 전달해 줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33629,재회 생각 할까 + 앞으로 할 행동은?,LOVE_SINGLE,LOVE_REUNION
26234,"그 사람과 인연일까? 전생의 관계, 현생의 업, 미래예언","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
55855,"심화🤵그사람속마음:그 사람 진짜 속마음은 뭘까? (3카드, 6400자)#속마음타로#진심타로#재회운타로#단절타로",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
33359,재회운끝장타로🙏9카드심화리딩#할인패키지,LOVE_SINGLE,LOVE_REUNION
26020,"지금 궁금한, 그 사람의 속마음을 알려드려요","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34570,(추천할인) 2024년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
26140,너도 내가 보고 싶을까?,"LOVE_SINGLE, LOVE_COUPLE",
31935,이성들이 보는 {{이름}}의 이미지는?,"LOVE_SINGLE, LOVE_COUPLE",
33416,그 사람은 나에게 언제 마음을 전할까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
28383,그 사람도 나를 좋아할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
37013,"[깜짝 타임세일] 내 운명의 인연, 언제 만날까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
26535,그 사람에게 나는 어떤 존재일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33227,앞으로 그 사람이 할 3가지 행동,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
30580,그 사람도 너와 같은 마음인지 알려줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26490,[애정운] 내게 다른 이성이 생기면 그사람 질투할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
30315,"💫주파수운 : 💘그 사람이 내게 설레이는 포인트, 날 좋아하는 이유, 속마음 등 모두 다 알려드려요👀 💝 #썸 #짝사랑 #커플 #이별 #재회 모두 (7카드, 7000자)",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
36781,"💝사랑의크기: 그 사람 나 얼마나 좋아하나? 🌝❤️‍🔥 알고 싶다면 (6카드, 9999자) 그 사람이 생각하는 내 매력, 이미지, 방해물, 앞으로의 관계, 궁극적인 인연 등","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
30686,천문철학으로 여행하는 나의 내면세계,"LOVE_SINGLE, LOVE_COUPLE",
55394,[4인 할인] 2026년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
26200,호감이성의 찐속마음과 앞으로의 관계흐름이 궁금하다면?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27013,"호감 가는 그 사람, 나를 향한 속마음은?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26474,앞으로 만나게 될  당신의 새로운 인연,LOVE_SINGLE,LOVE_NEW
31805,그 사람은 앞으로 어떻게 행동할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29852,그 사람이 자꾸 나를 떠올리는 이유,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
22394,[CRM 히든] 일주 개운법,"LOVE_SINGLE, LOVE_COUPLE",
26808,오늘 그 사람은 내 SNS를 염탐했을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25832,상대와의 관계흐름이 궁금하다면?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32154,"🪸여름연애운 💙 여름 내 로맨스 어떻게 흘러갈까??날 좋아하는 사람, 그 사람과의 관계, 나에 대한 이미지 등 #짝사랑 #썸 #싱글 #재회 #커플 모두 포함(7카드 8000자)",LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
31139,"그 사람과 언제, 어떻게 관계 변화가 있을까?","LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
26216,이 사람에게 고백 받고 솔로탈출 가즈아~!!,LOVE_SINGLE,LOVE_NEW
26207,먼저 연락이 올까?,LOVE_SINGLE,LOVE_REUNION
32981,사주로 보는 이직운 : 24년 갑진년 대비하기,"LOVE_SINGLE, LOVE_COUPLE","CAREER, NEW_YEAR"
30092,그 사람과 당신의 운명은 이렇게 될 거예요!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2380,일 잘하는 법,"LOVE_SINGLE, LOVE_COUPLE",
27154,멀어진 그 사람 나에게 미련이 있을까?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
25992,지금 날 좋아하는 사람이 있을까?,"LOVE_SINGLE, LOVE_COUPLE",
40382,"💔❤️‍🩹❤️‍🔥이혼운: 그 사람과 이혼하게 될까, 다시 결혼생활을 이어갈 까?  (4카드, 6000자) #이혼운 #이혼 #타로 #이혼타로",LOVE_COUPLE,"LOVE_CRISIS, LOVE_MARRIAGE, LOVE_MATCH"
29560,"그 사람, 나를 좋아할까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34940,핵심진심운💜 그 사람의 진심은? 가벼운 마음일지 운명의 상대로 여길 지 알려드려요🌹(3카드 5000자)  #싱글 #재회 #커플 #짝사랑 #썸 까지👩‍❤️‍💋‍👨,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
29686,그 사람과 너의 관계 흐름을 알려줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
38762,[깜짝 타임세일] 사주로 보는 내 결혼 상대는?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
26577,곧 운명처럼 만나게 될 나의 찰떡인연은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
25448,상대방의 속마음!!!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
39223,핵심이혼운⚖️ 현재의 배우자와 이혼하게 될 지 알려드려요!,LOVE_COUPLE,"LOVE_CRISIS, LOVE_MARRIAGE"
26365,멀어진 그 사람...후회하고 있을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
42457,"[히든스킬] 이별, 그 후… 너와 나의 속마음","LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_REUNION"
30478,그 사람과 당신은 어떻게 될지 알려줄게요!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29917,"지금 이 순간, 그 사람의 속마음은 뭘까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26266,이 타로 후 이때 연락이 옵니다,LOVE_SINGLE,LOVE_REUNION
39160,[24년 삼일절 연휴] 내 운명 지금 어디 있을까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, NEW_YEAR"
30742,"속마음, 말하지 못한 그 사람의 진심은 뭘까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25489,다음 연애 상대 파헤치기 대작전,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
26005,현재 내가 호감가는 사람과 연애할 수 있을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
33635,"재회 속마음: 날 생각할까? 연락, 재회 가능성",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
26259,썸남과 짝사랑하는 그 사람의 속마음이 궁금하다면? 자세하게 알려드릴게요,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW"
30810,그 사람이 나에게 하고 싶은 말은 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32694,곧 다가올 나의 취업 대운은 ?💸💸#디오타로,ALL,CAREER
30283,"💍결혼운: 그 사람과 결혼까지 갈 수 있을까?#솔로 #커플 #재회 #썸 #짝사랑 #지인까지  (7카드, 7000자)",LOVE_SINGLE,"LOVE_MARRIAGE, LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
28433,"[5단계 다시, 연애] 다시 헤어지지 않는 방법","LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
25789,그 사람 나에게 진심일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
32261,그 사람의 숨겨진 진심 심층 분석,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26441,썸남의 욕정에 불을 지필 포인트와 속궁합 미리보기!,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW"
54010,독이되는 관계: 7카드 스프레드,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25981,미래에 다가올 행운,"LOVE_SINGLE, LOVE_COUPLE",
21141,(추천할인) 이상형과 만날 확률 계산기,"LOVE_SINGLE, LOVE_COUPLE",
32590,지금 날 좋아하는 두 사람은?,"LOVE_SINGLE, LOVE_COUPLE",
30643,자꾸만 헷갈리게 하는 그 사람의 속마음,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25407,곧 당신께 새롭게 다가올 필연적 사랑은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
39357,"[사주(四柱)와타로] 다가올 인연의 이미지는?❤️🩷나는 도화살(桃花煞), 홍염살(紅艶煞)이 있을까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
31402,앞으로 그 사람은 너에게 이렇게 행동할 거야!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
38961,상대방에게 다른 이성이 있을까요?💋❤️‍🩹#타로라포,"LOVE_SINGLE, LOVE_COUPLE",
33605,지금 그 사람이 나에게 느끼는 감정,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2171,직장 동료와 잘 지내는 법,"LOVE_SINGLE, LOVE_COUPLE",CAREER
26292,그 사람은 나를 그리워할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26499,멀어진 그 사람과 다시 만날 운명일까?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
47539,[특별할인] 2025년 놓치면 안 될 3번의 기회,ALL,NEW_YEAR
39424,[깜짝 타임세일] 인생 피는 필승 사주 : 내 인생 언제 필까? + 필승 개운법 일주 풀이,ALL,OVERALL
32136,그 사람 좋은 인연일까 나쁜 인연일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
26279,걔는 나를 연애 상대로 볼까? | 유히로,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
28271,내 인생 총운을 알아봅시다,ALL,OVERALL
26250,그 사람의 속마음을 알려줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
27381,전 연인과 재회할 수 있을까?,LOVE_SINGLE,LOVE_REUNION
26088,그 사람은 나를 어떻게 생각할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
19556,2022년 2월 운세 보고서,ALL,"NEW_YEAR, OVERALL"
32793,이성들이 끌려하는 {{이름}}의 사주 속 차밍포인트는?,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
24076,2023년 나에게 찾아올 12가지 행운 | 마리,ALL,NEW_YEAR
26775,솔로 탈출할 수 있을까?,LOVE_SINGLE,LOVE_NEW
30247,그 사람과 너의 연애 운을 읽어줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33632,멀어진 그 사람 속마음과 다시 만날 가능성은?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
32029,"그 사람은 나에게 언제, 어떻게 다가올까?","LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
